Source,Target,ObjectClass,Permission
ndc_t,ndc_t,file,create;
ndc_t,ndc_t,process,setfscreate
ndc_t,ndc_t,process,setsched
ndc_t,ndc_t,udp_socket,listen;
ndc_t,pppd_t,fd,use;
ndc_t,tty_device_t,chr_file,append
ndc_t,tty_device_t,chr_file,getattr
ndc_t,tty_device_t,chr_file,ioctl
ndc_t,tty_device_t,chr_file,lock
ndc_t,tty_device_t,chr_file,read
ndc_t,tty_device_t,chr_file,write
netlabel_mgmt_t,netlabel_mgmt_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
netlabel_mgmt_t,netlabel_mgmt_t,capability,net_admin
netlabel_mgmt_t,netlabel_mgmt_t,capability,sys_module
netlabel_mgmt_t,netlabel_mgmt_t,file,create;
netlabel_mgmt_t,netlabel_mgmt_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
netlabel_mgmt_t,netlabel_mgmt_t,udp_socket,listen;
netlogond_t,netlogond_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
netlogond_t,netlogond_t,capability,net_admin
netlogond_t,netlogond_t,capability,sys_module
netlogond_t,netlogond_t,file,create;
netlogond_t,netlogond_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
netlogond_t,netlogond_t,udp_socket,listen;
netutils_t,console_device_t,chr_file,append
netutils_t,console_device_t,chr_file,write
netutils_t,init_t,dir,getattr
netutils_t,init_t,dir,open
netutils_t,init_t,dir,search
netutils_t,init_t,fd,use;
netutils_t,init_t,file,getattr
netutils_t,init_t,file,ioctl
netutils_t,init_t,file,lock
netutils_t,init_t,file,open
netutils_t,init_t,file,read
netutils_t,init_t,lnk_file,getattr
netutils_t,init_t,lnk_file,read
netutils_t,kdumpctl_tmp_t,fifo_file,append
netutils_t,kdumpctl_tmp_t,fifo_file,getattr
netutils_t,kdumpctl_tmp_t,fifo_file,ioctl
netutils_t,kdumpctl_tmp_t,fifo_file,lock
netutils_t,kdumpctl_tmp_t,fifo_file,read
netutils_t,kdumpctl_tmp_t,fifo_file,write
netutils_t,netutils_t,capability,net_bind_service; [ nis_enabled ]:True
netutils_t,netutils_t,capability,net_bind_service; [ nis_enabled ]:True
netutils_t,netutils_t,capability,net_admin
netutils_t,netutils_t,capability,sys_admin
netutils_t,netutils_t,capability,sys_module
netutils_t,netutils_t,capability,sys_tty_config
netutils_t,netutils_t,file,create;
netutils_t,netutils_t,process,setfscreate;
netutils_t,netutils_t,udp_socket,listen;
netutils_t,tty_device_t,chr_file,append
netutils_t,tty_device_t,chr_file,getattr
netutils_t,tty_device_t,chr_file,ioctl
netutils_t,tty_device_t,chr_file,lock
netutils_t,tty_device_t,chr_file,read
netutils_t,tty_device_t,chr_file,write
netutils_t,xend_var_log_t,file,write;
networkmanager_dispatcher_plugin,nscd_t,fd,use;
networkmanager_dispatcher_plugin,nscd_t,nscd,getserv
networkmanager_dispatcher_plugin,nscd_t,nscd,shmemgrp
networkmanager_dispatcher_plugin,nscd_t,nscd,shmemhost
networkmanager_dispatcher_plugin,nscd_t,nscd,shmempwd
networkmanager_dispatcher_plugin,nscd_t,nscd,shmemserv
networkmanager_dispatcher_plugin,nscd_var_run_t,file,getattr
networkmanager_dispatcher_plugin,nscd_var_run_t,file,ioctl
networkmanager_dispatcher_plugin,nscd_var_run_t,file,lock
networkmanager_dispatcher_plugin,nscd_var_run_t,file,open
networkmanager_dispatcher_plugin,nscd_var_run_t,file,read
neutron_t,neutron_t,capability,net_bind_service; [ nis_enabled ]:True
neutron_t,neutron_t,capability,net_bind_service; [ nis_enabled ]:True
neutron_t,neutron_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
neutron_t,neutron_t,capability,net_admin
neutron_t,neutron_t,capability,sys_module
neutron_t,neutron_t,file,create;
neutron_t,neutron_t,process,setfscreate;
neutron_t,neutron_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
neutron_t,neutron_t,udp_socket,listen;
neutron_t,shadow_t,file,getattr
neutron_t,shadow_t,file,ioctl
neutron_t,shadow_t,file,lock
neutron_t,shadow_t,file,open
neutron_t,shadow_t,file,read
newrole_t,cifs_t,dir,ioctl
newrole_t,cifs_t,dir,lock
newrole_t,cifs_t,dir,read
newrole_t,init_t,fd,use;
newrole_t,newrole_t,capability,net_bind_service; [ nis_enabled ]:True
newrole_t,newrole_t,capability,net_bind_service; [ nis_enabled ]:True
newrole_t,newrole_t,capability,net_admin
newrole_t,newrole_t,capability,sys_module
newrole_t,newrole_t,file,create;
newrole_t,newrole_t,process,setfscreate;
newrole_t,newrole_t,udp_socket,listen;
newrole_t,nfs_t,dir,ioctl
newrole_t,nfs_t,dir,lock
newrole_t,nfs_t,dir,read
newrole_t,shadow_t,file,getattr
newrole_t,shadow_t,file,ioctl
newrole_t,shadow_t,file,lock
newrole_t,shadow_t,file,open
newrole_t,shadow_t,file,read
newrole_t,tty_device_t,chr_file,append
newrole_t,tty_device_t,chr_file,getattr
newrole_t,tty_device_t,chr_file,ioctl
newrole_t,tty_device_t,chr_file,lock
newrole_t,tty_device_t,chr_file,read
newrole_t,tty_device_t,chr_file,write
newrole_t,xauth_exec_t,file,execute;
nfsd_t,device_node,blk_file,getattr;
nfsd_t,device_node,chr_file,getattr;
nfsd_t,kernel_t,process,setsched;
nfsd_t,nfsd_t,capability,net_bind_service; [ nis_enabled ]:True
nfsd_t,nfsd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
nfsd_t,nfsd_t,capability,net_admin
nfsd_t,nfsd_t,capability,sys_module
nfsd_t,nfsd_t,capability,sys_tty_config
nfsd_t,nfsd_t,file,create;
nfsd_t,nfsd_t,process,setfscreate;
nfsd_t,nfsd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
nfsd_t,nfsd_t,udp_socket,listen;
nfsd_t,proc_kcore_t,file,getattr;
nfsidmap_t,nfsidmap_t,capability,net_admin
nfsidmap_t,nfsidmap_t,capability,sys_module
nfsidmap_t,nfsidmap_t,file,create;
nfsidmap_t,nfsidmap_t,udp_socket,listen;
ninfod_t,ninfod_t,capability,net_bind_service; [ nis_enabled ]:True
ninfod_t,ninfod_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
ninfod_t,ninfod_t,capability,net_admin
ninfod_t,ninfod_t,capability,sys_module
ninfod_t,ninfod_t,file,create;
ninfod_t,ninfod_t,process,setfscreate;
ninfod_t,ninfod_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
ninfod_t,ninfod_t,udp_socket,listen;
nmbd_t,nmbd_t,capability,net_bind_service; [ nis_enabled ]:True
nmbd_t,nmbd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
nmbd_t,nmbd_t,capability,net_admin
nmbd_t,nmbd_t,capability,sys_module
nmbd_t,nmbd_t,capability,sys_tty_config
nmbd_t,nmbd_t,file,create;
nmbd_t,nmbd_t,process,setfscreate;
nmbd_t,nmbd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
nmbd_t,nmbd_t,udp_socket,listen;
nmbd_t,security_file_type,dir,getattr
nmbd_t,security_file_type,dir,ioctl
nmbd_t,security_file_type,dir,lock
nmbd_t,security_file_type,dir,open
nmbd_t,security_file_type,dir,read
nmbd_t,security_file_type,dir,search
nmbd_t,security_file_type,dir,samba_export_all_ro
nmbd_t,security_file_type,dir,True
nmbd_t,security_file_type,dir,getattr
nmbd_t,security_file_type,dir,ioctl
nmbd_t,security_file_type,dir,lock
nmbd_t,security_file_type,dir,open
nmbd_t,security_file_type,dir,read
nmbd_t,security_file_type,dir,search
nmbd_t,security_file_type,dir,samba_export_all_rw
nmbd_t,security_file_type,dir,True
nmbd_t,security_file_type,dir,getattr
nmbd_t,security_file_type,dir,open
nmbd_t,security_file_type,dir,search
nmbd_t,security_file_type,dir,samba_export_all_ro
nmbd_t,security_file_type,dir,True
nmbd_t,security_file_type,dir,getattr
nmbd_t,security_file_type,dir,open
nmbd_t,security_file_type,dir,search
nmbd_t,security_file_type,dir,samba_export_all_rw
nmbd_t,security_file_type,dir,True
nmbd_t,security_file_type,file,getattr
nmbd_t,security_file_type,file,ioctl
nmbd_t,security_file_type,file,lock
nmbd_t,security_file_type,file,open
nmbd_t,security_file_type,file,read
nmbd_t,security_file_type,file,samba_export_all_ro
nmbd_t,security_file_type,file,True
nmbd_t,security_file_type,file,getattr
nmbd_t,security_file_type,file,ioctl
nmbd_t,security_file_type,file,lock
nmbd_t,security_file_type,file,open
nmbd_t,security_file_type,file,read
nmbd_t,security_file_type,file,samba_export_all_rw
nmbd_t,security_file_type,file,True
nmbd_t,user_home_dir_t,dir,getattr
nmbd_t,user_home_dir_t,dir,open
nmbd_t,user_home_dir_t,dir,search
nova_domain,gnome_home_type,dir,getattr
nova_domain,gnome_home_type,dir,open
nova_domain,gnome_home_type,dir,search
nova_t,nova_t,capability,net_bind_service; [ nis_enabled ]:True
nova_t,nova_t,capability,net_bind_service; [ nis_enabled ]:True
nova_t,nova_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
nova_t,nova_t,capability,net_admin
nova_t,nova_t,capability,sys_module
nova_t,nova_t,file,create;
nova_t,nova_t,process,setfscreate;
nova_t,nova_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
nova_t,nova_t,udp_socket,listen;
nova_t,shadow_t,file,getattr
nova_t,shadow_t,file,ioctl
nova_t,shadow_t,file,lock
nova_t,shadow_t,file,open
nova_t,shadow_t,file,read
nrpe_t,nrpe_t,capability,net_bind_service; [ nis_enabled ]:True
nrpe_t,nrpe_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
nrpe_t,nrpe_t,capability,net_admin
nrpe_t,nrpe_t,capability,sys_module
nrpe_t,nrpe_t,capability,sys_resource
nrpe_t,nrpe_t,capability,sys_tty_config
nrpe_t,nrpe_t,file,create;
nrpe_t,nrpe_t,process,setfscreate;
nrpe_t,nrpe_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
nrpe_t,nrpe_t,udp_socket,listen;
nrpe_t,shadow_t,file,getattr
nrpe_t,shadow_t,file,ioctl
nrpe_t,shadow_t,file,lock
nrpe_t,shadow_t,file,open
nrpe_t,shadow_t,file,read
nrpe_t,shadow_t,file,nagios_run_sudo
nrpe_t,shadow_t,file,True
nrpe_t,shadow_t,file,getattr
nrpe_t,shadow_t,file,read
nrpe_t,shadow_t,file,nagios_run_sudo
nrpe_t,shadow_t,file,True
nrpe_t,unpriv_userdomain,fd,use;
nscd_t,accountsd_t,fifo_file,append
nscd_t,accountsd_t,fifo_file,getattr
nscd_t,accountsd_t,fifo_file,ioctl
nscd_t,accountsd_t,fifo_file,lock
nscd_t,accountsd_t,fifo_file,open
nscd_t,accountsd_t,fifo_file,read
nscd_t,accountsd_t,fifo_file,write
nscd_t,nscd_t,capability,net_bind_service; [ nis_enabled ]:True
nscd_t,nscd_t,capability,net_bind_service; [ nis_enabled ]:True
nscd_t,nscd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
nscd_t,nscd_t,capability,net_admin
nscd_t,nscd_t,capability,sys_module
nscd_t,nscd_t,capability,sys_tty_config
nscd_t,nscd_t,file,create;
nscd_t,nscd_t,process,setfscreate;
nscd_t,nscd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
nscd_t,nscd_t,udp_socket,listen;
nscd_t,smbd_t,fd,use; [ samba_domain_controller ]:True
nscd_t,unpriv_userdomain,fd,use;
nscd_t,user_devpts_t,chr_file,append
nscd_t,user_devpts_t,chr_file,getattr
nscd_t,user_devpts_t,chr_file,ioctl
nscd_t,user_devpts_t,chr_file,lock
nscd_t,user_devpts_t,chr_file,read
nscd_t,user_devpts_t,chr_file,write
nscd_t,user_home_dir_t,dir,getattr
nscd_t,user_home_dir_t,dir,open
nscd_t,user_home_dir_t,dir,search
nscd_t,user_tty_device_t,chr_file,append
nscd_t,user_tty_device_t,chr_file,getattr
nscd_t,user_tty_device_t,chr_file,ioctl
nscd_t,user_tty_device_t,chr_file,lock
nscd_t,user_tty_device_t,chr_file,read
nscd_t,user_tty_device_t,chr_file,write
nscd_t,xend_var_log_t,file,write;
nsd_crond_t,domain,dir,getattr
nsd_crond_t,domain,dir,ioctl
nsd_crond_t,domain,dir,lock
nsd_crond_t,domain,dir,open
nsd_crond_t,domain,dir,read
nsd_crond_t,domain,dir,search
nsd_crond_t,domain,fifo_file,getattr
nsd_crond_t,domain,fifo_file,ioctl
nsd_crond_t,domain,fifo_file,lock
nsd_crond_t,domain,fifo_file,open
nsd_crond_t,domain,fifo_file,read
nsd_crond_t,domain,file,getattr
nsd_crond_t,domain,file,ioctl
nsd_crond_t,domain,file,lock
nsd_crond_t,domain,file,open
nsd_crond_t,domain,file,read
nsd_crond_t,domain,lnk_file,getattr
nsd_crond_t,domain,lnk_file,read
nsd_crond_t,domain,sock_file,getattr
nsd_crond_t,domain,sock_file,open
nsd_crond_t,domain,sock_file,read
nsd_crond_t,nsd_crond_t,capability,net_bind_service; [ nis_enabled ]:True
nsd_crond_t,nsd_crond_t,capability,net_admin
nsd_crond_t,nsd_crond_t,capability,sys_module
nsd_crond_t,nsd_crond_t,capability,sys_nice
nsd_crond_t,nsd_crond_t,file,create;
nsd_crond_t,nsd_crond_t,process,setfscreate;
nsd_crond_t,nsd_crond_t,udp_socket,listen;
nsd_crond_t,user_home_dir_t,dir,getattr
nsd_crond_t,user_home_dir_t,dir,open
nsd_crond_t,user_home_dir_t,dir,search
nsd_t,nsd_t,capability,net_bind_service; [ nis_enabled ]:True
nsd_t,nsd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
nsd_t,nsd_t,capability,net_admin
nsd_t,nsd_t,capability,sys_module
nsd_t,nsd_t,capability,sys_tty_config
nsd_t,nsd_t,file,create;
nsd_t,nsd_t,process,setfscreate;
nsd_t,nsd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
nsd_t,nsd_t,udp_socket,listen;
nsd_t,unpriv_userdomain,fd,use;
nsd_t,user_home_dir_t,dir,getattr
nsd_t,user_home_dir_t,dir,open
nsd_t,user_home_dir_t,dir,search
nslcd_t,nslcd_t,capability,net_bind_service; [ nis_enabled ]:True
nslcd_t,nslcd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
nslcd_t,nslcd_t,capability,net_admin
nslcd_t,nslcd_t,capability,sys_module
nslcd_t,nslcd_t,file,create;
nslcd_t,nslcd_t,process,setfscreate;
nslcd_t,nslcd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
nslcd_t,nslcd_t,udp_socket,listen;
nsswitch_domain,krb5_conf_t,file,write;
nsswitch_domain,krb5kdc_conf_t,dir,getattr
nsswitch_domain,krb5kdc_conf_t,dir,ioctl
nsswitch_domain,krb5kdc_conf_t,dir,lock
nsswitch_domain,krb5kdc_conf_t,dir,open
nsswitch_domain,krb5kdc_conf_t,dir,read
nsswitch_domain,krb5kdc_conf_t,dir,search
nsswitch_domain,krb5kdc_conf_t,file,append
nsswitch_domain,krb5kdc_conf_t,file,getattr
nsswitch_domain,krb5kdc_conf_t,file,ioctl
nsswitch_domain,krb5kdc_conf_t,file,lock
nsswitch_domain,krb5kdc_conf_t,file,open
nsswitch_domain,krb5kdc_conf_t,file,read
nsswitch_domain,krb5kdc_conf_t,file,write
nsswitch_domain,nscd_t,fd,use;
nsswitch_domain,nscd_t,nscd,getserv
nsswitch_domain,nscd_t,nscd,shmemgrp
nsswitch_domain,nscd_t,nscd,shmemhost
nsswitch_domain,nscd_t,nscd,shmempwd
nsswitch_domain,nscd_t,nscd,shmemserv
nsswitch_domain,nscd_var_run_t,file,getattr
nsswitch_domain,nscd_var_run_t,file,ioctl
nsswitch_domain,nscd_var_run_t,file,lock
nsswitch_domain,nscd_var_run_t,file,open
nsswitch_domain,nscd_var_run_t,file,read
nsswitch_domain,port_type,tcp_socket,name_bind; [ nis_enabled ]:True
nsswitch_domain,port_type,udp_socket,name_bind; [ nis_enabled ]:True
nsswitch_domain,samba_var_t,file,write;
nsswitch_domain,security_t,dir,ioctl
nsswitch_domain,security_t,dir,lock
nsswitch_domain,security_t,dir,read
nsswitch_domain,security_t,file,append
nsswitch_domain,security_t,file,write
nsswitch_domain,security_t,security,check_context;
ntop_t,ntop_t,capability,net_bind_service; [ nis_enabled ]:True
ntop_t,ntop_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
ntop_t,ntop_t,capability,net_admin
ntop_t,ntop_t,capability,sys_module
ntop_t,ntop_t,capability,sys_tty_config
ntop_t,ntop_t,file,create;
ntop_t,ntop_t,process,setfscreate;
ntop_t,ntop_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
ntop_t,ntop_t,udp_socket,listen;
ntop_t,unpriv_userdomain,fd,use;
ntop_t,user_home_dir_t,dir,getattr
ntop_t,user_home_dir_t,dir,open
ntop_t,user_home_dir_t,dir,search
ntpd_t,domain,dir,getattr
ntpd_t,domain,dir,ioctl
ntpd_t,domain,dir,lock
ntpd_t,domain,dir,open
ntpd_t,domain,dir,read
ntpd_t,domain,dir,search
ntpd_t,firstboot_t,fd,use;
ntpd_t,ntpd_t,capability,net_bind_service; [ nis_enabled ]:True
ntpd_t,ntpd_t,capability,fsetid
ntpd_t,ntpd_t,capability,net_admin
ntpd_t,ntpd_t,capability,sys_module
ntpd_t,ntpd_t,capability,sys_nice
ntpd_t,ntpd_t,capability,sys_tty_config
ntpd_t,ntpd_t,file,create;
ntpd_t,ntpd_t,process,setfscreate;
ntpd_t,ntpd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
ntpd_t,ntpd_t,udp_socket,listen;
ntpd_t,unpriv_userdomain,fd,use;
numad_t,numad_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
numad_t,numad_t,capability,net_admin
numad_t,numad_t,capability,sys_module
numad_t,numad_t,file,create;
numad_t,numad_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
numad_t,numad_t,udp_socket,listen;
nut_upsd_t,defined_port_type,tcp_socket,name_bind;
nut_upsd_t,nut_upsd_t,capability,net_bind_service; [ nis_enabled ]:True
nut_upsd_t,nut_upsd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
nut_upsd_t,nut_upsd_t,capability,net_admin
nut_upsd_t,nut_upsd_t,capability,sys_module
nut_upsd_t,nut_upsd_t,file,create;
nut_upsd_t,nut_upsd_t,process,setfscreate;
nut_upsd_t,nut_upsd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
nut_upsd_t,nut_upsd_t,udp_socket,listen;
nut_upsdrvctl_t,nut_upsdrvctl_t,capability,net_bind_service; [ nis_enabled ]:True
nut_upsdrvctl_t,nut_upsdrvctl_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
nut_upsdrvctl_t,nut_upsdrvctl_t,capability,net_admin
nut_upsdrvctl_t,nut_upsdrvctl_t,capability,sys_module
nut_upsdrvctl_t,nut_upsdrvctl_t,file,create;
nut_upsdrvctl_t,nut_upsdrvctl_t,process,setfscreate;
nut_upsdrvctl_t,nut_upsdrvctl_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
nut_upsdrvctl_t,nut_upsdrvctl_t,udp_socket,listen;
nut_upsmon_t,nut_upsmon_t,capability,net_bind_service; [ nis_enabled ]:True
nut_upsmon_t,nut_upsmon_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
nut_upsmon_t,nut_upsmon_t,capability,net_admin
nut_upsmon_t,nut_upsmon_t,capability,sys_module
nut_upsmon_t,nut_upsmon_t,capability,sys_ptrace
nut_upsmon_t,nut_upsmon_t,capability,sys_resource
nut_upsmon_t,nut_upsmon_t,file,create;
nut_upsmon_t,nut_upsmon_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
nut_upsmon_t,nut_upsmon_t,process,setfscreate
nut_upsmon_t,nut_upsmon_t,process,setrlimit
nut_upsmon_t,nut_upsmon_t,udp_socket,listen;
nutups_cgi_script_t,nutups_cgi_script_t,capability,net_bind_service; [ nis_enabled && httpd_enable_cgi ]:True
nutups_cgi_script_t,nutups_cgi_script_t,capability,net_admin
nutups_cgi_script_t,nutups_cgi_script_t,capability,sys_module
nutups_cgi_script_t,nutups_cgi_script_t,file,create;
nutups_cgi_script_t,nutups_cgi_script_t,udp_socket,listen;
nvme_stas_t,nvme_stas_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
nvme_stas_t,nvme_stas_t,capability,net_admin
nvme_stas_t,nvme_stas_t,capability,sys_module
nvme_stas_t,nvme_stas_t,capability,sys_ptrace
nvme_stas_t,nvme_stas_t,capability,sys_resource
nvme_stas_t,nvme_stas_t,file,create;
nvme_stas_t,nvme_stas_t,process,setrlimit;
nvme_stas_t,nvme_stas_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
nvme_stas_t,nvme_stas_t,udp_socket,listen;
nx_server_ssh_t,nx_server_ssh_t,capability,net_bind_service; [ nis_enabled ]:True
nx_server_ssh_t,nx_server_ssh_t,capability,net_admin
nx_server_ssh_t,nx_server_ssh_t,capability,sys_module
nx_server_ssh_t,nx_server_ssh_t,file,create;
nx_server_ssh_t,nx_server_ssh_t,process,setfscreate;
nx_server_ssh_t,nx_server_ssh_t,udp_socket,listen;
nx_server_t,bsdpty_device_t,chr_file,getattr
nx_server_t,bsdpty_device_t,chr_file,read
nx_server_t,bsdpty_device_t,chr_file,write
nx_server_t,nx_server_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
nx_server_t,nx_server_t,capability,net_admin
nx_server_t,nx_server_t,capability,sys_module
nx_server_t,nx_server_t,file,create;
nx_server_t,nx_server_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
nx_server_t,nx_server_t,udp_socket,listen;
obex_t,obex_t,capability,net_admin
obex_t,obex_t,capability,sys_module
obex_t,obex_t,file,create;
obex_t,obex_t,udp_socket,listen;
oddjob_mkhomedir_t,oddjob_mkhomedir_t,capability,net_bind_service; [ nis_enabled ]:True
oddjob_mkhomedir_t,oddjob_mkhomedir_t,capability,net_admin
oddjob_mkhomedir_t,oddjob_mkhomedir_t,capability,sys_module
oddjob_mkhomedir_t,oddjob_mkhomedir_t,file,create;
oddjob_mkhomedir_t,oddjob_mkhomedir_t,process,setfscreate;
oddjob_mkhomedir_t,oddjob_mkhomedir_t,udp_socket,listen;
oddjob_t,oddjob_t,capability,net_bind_service; [ nis_enabled ]:True
oddjob_t,oddjob_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
oddjob_t,oddjob_t,capability,net_admin
oddjob_t,oddjob_t,capability,sys_module
oddjob_t,oddjob_t,file,create;
oddjob_t,oddjob_t,process,setfscreate;
oddjob_t,oddjob_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
oddjob_t,oddjob_t,udp_socket,listen;
opafm_t,opafm_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
opafm_t,opafm_t,capability,net_admin
opafm_t,opafm_t,capability,sys_module
opafm_t,opafm_t,file,create;
opafm_t,opafm_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
opafm_t,opafm_t,udp_socket,listen;
openct_t,openct_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
openct_t,openct_t,capability,net_admin
openct_t,openct_t,capability,sys_module
openct_t,openct_t,capability,sys_tty_config
openct_t,openct_t,file,create;
openct_t,openct_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
openct_t,openct_t,udp_socket,listen;
openct_t,unpriv_userdomain,fd,use;
openct_t,user_home_dir_t,dir,getattr
openct_t,user_home_dir_t,dir,open
openct_t,user_home_dir_t,dir,search
opendnssec_t,opendnssec_t,capability,net_bind_service; [ nis_enabled ]:True
opendnssec_t,opendnssec_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
opendnssec_t,opendnssec_t,capability,net_admin
opendnssec_t,opendnssec_t,capability,sys_module
opendnssec_t,opendnssec_t,file,create;
opendnssec_t,opendnssec_t,process,setfscreate;
opendnssec_t,opendnssec_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
opendnssec_t,opendnssec_t,udp_socket,listen;
openfortivpn_t,bsdpty_device_t,chr_file,getattr
openfortivpn_t,bsdpty_device_t,chr_file,read
openfortivpn_t,bsdpty_device_t,chr_file,write
openfortivpn_t,fs_t,filesystem,getattr;
openfortivpn_t,openfortivpn_t,capability,net_bind_service; [ nis_enabled ]:True
openfortivpn_t,openfortivpn_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
openfortivpn_t,openfortivpn_t,capability,net_admin
openfortivpn_t,openfortivpn_t,capability,sys_module
openfortivpn_t,openfortivpn_t,file,create;
openfortivpn_t,openfortivpn_t,process,setfscreate;
openfortivpn_t,openfortivpn_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
openfortivpn_t,openfortivpn_t,udp_socket,listen;
openfortivpn_t,passwd_file_t,file,getattr
openfortivpn_t,passwd_file_t,file,ioctl
openfortivpn_t,passwd_file_t,file,lock
openfortivpn_t,passwd_file_t,file,open
openfortivpn_t,passwd_file_t,file,read
openhpid_t,openhpid_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
openhpid_t,openhpid_t,capability,net_admin
openhpid_t,openhpid_t,capability,sys_module
openhpid_t,openhpid_t,file,create;
openhpid_t,openhpid_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
openhpid_t,openhpid_t,udp_socket,listen;
openshift_app_t,crond_t,fifo_file,append
openshift_app_t,crond_t,fifo_file,write
openshift_app_t,crond_t,fifo_file,cron_userdomain_transition
openshift_app_t,crond_t,fifo_file,False
openshift_app_t,cronjob_t,process,sigchld
openshift_app_t,cronjob_t,process,sigkill
openshift_app_t,cronjob_t,process,signal
openshift_app_t,cronjob_t,process,signull
openshift_app_t,cronjob_t,process,sigstop
openshift_app_t,cronjob_t,process,cron_userdomain_transition
openshift_app_t,cronjob_t,process,False
openshift_app_t,openshift_app_t,capability,net_bind_service; [ nis_enabled ]:True
openshift_app_t,openshift_app_t,capability,net_admin
openshift_app_t,openshift_app_t,capability,sys_module
openshift_app_t,openshift_app_t,dir,write;
openshift_app_t,openshift_app_t,file,create;
openshift_app_t,openshift_app_t,netlink_audit_socket,append
openshift_app_t,openshift_app_t,netlink_audit_socket,bind
openshift_app_t,openshift_app_t,netlink_audit_socket,connect
openshift_app_t,openshift_app_t,netlink_audit_socket,create
openshift_app_t,openshift_app_t,netlink_audit_socket,getattr
openshift_app_t,openshift_app_t,netlink_audit_socket,getopt
openshift_app_t,openshift_app_t,netlink_audit_socket,ioctl
openshift_app_t,openshift_app_t,netlink_audit_socket,lock
openshift_app_t,openshift_app_t,netlink_audit_socket,nlmsg_relay
openshift_app_t,openshift_app_t,netlink_audit_socket,setattr
openshift_app_t,openshift_app_t,netlink_audit_socket,setopt
openshift_app_t,openshift_app_t,netlink_audit_socket,shutdown
openshift_app_t,openshift_app_t,netlink_route_socket,nlmsg_write;
openshift_app_t,openshift_app_t,netlink_tcpdiag_socket,create;
openshift_app_t,openshift_app_t,process,setfscreate;
openshift_app_t,openshift_app_t,rawip_socket,append
openshift_app_t,openshift_app_t,rawip_socket,bind
openshift_app_t,openshift_app_t,rawip_socket,connect
openshift_app_t,openshift_app_t,rawip_socket,create
openshift_app_t,openshift_app_t,rawip_socket,getattr
openshift_app_t,openshift_app_t,rawip_socket,getopt
openshift_app_t,openshift_app_t,rawip_socket,ioctl
openshift_app_t,openshift_app_t,rawip_socket,lock
openshift_app_t,openshift_app_t,rawip_socket,setattr
openshift_app_t,openshift_app_t,rawip_socket,setopt
openshift_app_t,openshift_app_t,rawip_socket,shutdown
openshift_app_t,openshift_app_t,udp_socket,listen;
openshift_app_t,shadow_t,file,ioctl
openshift_app_t,shadow_t,file,lock
openshift_app_t,shadow_t,file,open
openshift_app_t,shadow_t,file,read
