source_type,target_type,object_class,permissions,violation_class
xdm_t,all_files_t,dir,lock,2
xdm_t,all_files_t,dir,open,2
xdm_t,all_files_t,dir,quotaon,2
xdm_t,all_files_t,dir,swapon,2
xdm_t,all_files_t,dir,mounton,2
zabbix_agent_t,all_ports_t,tcp_socket,name_bind,2
zabbix_agent_t,all_ports_t,tcp_socket,create,2
zabbix_agent_t,all_ports_t,tcp_socket,connect,2
zabbix_agent_t,all_ports_t,tcp_socket,listen,2
zabbix_agent_t,all_ports_t,tcp_socket,accept,2
zabbix_agent_t,all_ports_t,tcp_socket,send,2
zabbix_agent_t,all_ports_t,tcp_socket,recv,2
zabbix_agent_t,all_ports_t,tcp_socket,setopt,2
zabbix_agent_t,all_ports_t,tcp_socket,getopt,2
zabbix_agent_t,all_ports_t,tcp_socket,shutdown,2
zabbix_agent_t,all_ports_t,tcp_socket,recvfrom,2
zabbix_agent_t,all_ports_t,tcp_socket,sendto,2
zabbix_agent_t,all_ports_t,tcp_socket,name_connect,2
user_t,kernel_t,capability,sys_admin,2
user_t,kernel_t,capability,sys_ptrace,2
user_t,kernel_t,capability,sys_module,2
user_t,kernel_t,capability,sys_rawio,2
admin_t,security_t,security,load_policy,2
admin_t,security_t,security,setenforce,2
admin_t,security_t,security,setbool,2
httpd_t,proc_t,filesystem,mount,2
httpd_t,proc_t,filesystem,unmount,2
httpd_t,proc_t,filesystem,remount,2
named_t,device_t,blk_file,read,2
named_t,device_t,blk_file,write,2
named_t,device_t,blk_file,create,2
named_t,device_t,blk_file,setattr,2
named_t,device_t,blk_file,relabelfrom,2
named_t,device_t,blk_file,relabelto,2
backup_t,security_t,security,compute_av,2
backup_t,security_t,security,compute_create,2
backup_t,security_t,security,compute_member,2
backup_t,security_t,security,check_context,2
audit_t,kernel_t,system,ipc_info,2
audit_t,kernel_t,system,syslog_read,2
audit_t,kernel_t,system,syslog_mod,2
audit_t,kernel_t,system,syslog_console,2
sshd_t,user_t,process,transition,2
sshd_t,user_t,process,dyntransition,2
sshd_t,user_t,process,setcurrent,2
sshd_t,user_t,process,execmem,2
sshd_t,user_t,process,execstack,2
sshd_t,user_t,process,execheap,2
user_t,admin_t,process,transition,3
httpd_t,sysadm_t,process,transition,3
named_t,unconfined_t,process,transition,3
backup_t,secadm_t,process,transition,3
audit_t,sysadm_t,process,transition,3
sshd_t,unconfined_t,process,transition,3
mail_t,secadm_t,process,transition,3
cron_t,sysadm_t,process,transition,3
logrotate_t,unconfined_t,process,transition,3
passwd_t,secadm_t,process,transition,3
nfsd_t,sysadm_t,process,transition,3
ftpd_t,unconfined_t,process,transition,3
mysqld_t,secadm_t,process,transition,3
postfix_t,sysadm_t,process,transition,3
squid_t,unconfined_t,process,transition,3
dhcpd_t,secadm_t,process,transition,3
ntpd_t,sysadm_t,process,transition,3
snmpd_t,unconfined_t,process,transition,3
syslogd_t,secadm_t,process,transition,3
udev_t,sysadm_t,process,transition,3
xdm_t,unconfined_t,process,transition,3
zabbix_agent_t,secadm_t,process,transition,3
user_t,kernel_t,system,module_request,3
user_t,kernel_t,system,module_load,3
admin_t,security_t,security,load_policy,3
admin_t,security_t,security,setenforce,3
admin_t,security_t,security,setbool,3
httpd_t,user_t,process,setuid,3
httpd_t,user_t,process,setgid,3
httpd_t,user_t,process,setpcap,3
user_t,user_home_t,dir,read,0
user_t,user_home_t,dir,write,0
admin_t,etc_t,file,read,0
admin_t,etc_t,file,getattr,0
httpd_t,httpd_tmp_t,file,read,0
httpd_t,httpd_tmp_t,file,write,0
named_t,named_zone_t,file,read,0
named_t,named_zone_t,file,write,0
backup_t,all_files_t,file,read,0
backup_t,all_files_t,file,write,0
audit_t,audit_log_t,file,read,0
audit_t,audit_log_t,file,write,0
audit_t,audit_log_t,file,append,0
sshd_t,user_home_t,dir,read,0
mail_t,mail_spool_t,file,read,0
mail_t,mail_spool_t,file,write,0
mail_t,mail_spool_t,file,append,0
cron_t,user_home_t,dir,read,0
cron_t,user_home_t,dir,write,0
logrotate_t,log_type,file,read,0
logrotate_t,log_type,file,write,0
logrotate_t,log_type,file,unlink,0
passwd_t,shadow_t,file,read,0
passwd_t,shadow_t,file,write,0
nfsd_t,nfsd_fs_t,file,read,0
nfsd_t,nfsd_fs_t,file,write,0
nfsd_t,nfsd_fs_t,file,append,0
ftpd_t,ftp_home_t,dir,read,0
ftpd_t,ftp_home_t,dir,write,0
mysqld_t,var_t,dir,read,0
mysqld_t,var_t,dir,write,0
postfix_t,mail_spool_t,file,read,0
postfix_t,mail_spool_t,file,write,0
postfix_t,mail_spool_t,file,append,0
squid_t,var_t,dir,read,0
squid_t,var_t,dir,write,0
dhcpd_t,etc_t,file,read,0
dhcpd_t,etc_t,file,getattr,0
ntpd_t,ntp_drift_t,file,read,0
ntpd_t,ntp_drift_t,file,write,0
snmpd_t,proc_t,file,read,0
snmpd_t,proc_t,file,getattr,0
syslogd_t,var_t,dir,read,0
syslogd_t,var_t,dir,write,0
udev_t,dev_t,file,read,0
udev_t,dev_t,file,write,0
xdm_t,dev_t,file,read,0
xdm_t,dev_t,file,write,0
zabbix_agent_t,proc_t,file,read,0
zabbix_agent_t,proc_t,file,getattr,0
user_t,bin_t,file,read,0
user_t,bin_t,file,execute,0
admin_t,sbin_t,file,read,0
admin_t,sbin_t,file,execute,0
httpd_t,http_port_t,tcp_socket,name_bind,0
named_t,dns_port_t,udp_socket,name_bind,0
sshd_t,ssh_port_t,tcp_socket,name_bind,0
ftpd_t,ftp_port_t,tcp_socket,name_bind,0
mysqld_t,mysql_port_t,tcp_socket,name_bind,0
user_t,admin_home_t,dir,read,1
user_t,admin_home_t,dir,write,1
httpd_t,user_home_t,dir,read,1
httpd_t,user_home_t,dir,write,1
named_t,etc_t,file,write,1
backup_t,shadow_t,file,read,1
audit_t,user_home_t,dir,read,1
audit_t,user_home_t,dir,write,1
sshd_t,user_tmp_t,file,read,1
sshd_t,user_tmp_t,file,write,1
sshd_t,user_tmp_t,file,execute,1
mail_t,user_home_t,dir,read,1
mail_t,user_home_t,dir,write,1
cron_t,shadow_t,file,read,1
logrotate_t,user_home_t,dir,read,1
logrotate_t,user_home_t,dir,write,1
passwd_t,user_home_t,dir,read,1
passwd_t,user_home_t,dir,write,1
nfsd_t,shadow_t,file,read,1
ftpd_t,user_home_t,dir,read,1
ftpd_t,user_home_t,dir,write,1
mysqld_t,user_home_t,dir,read,1
mysqld_t,user_home_t,dir,write,1
postfix_t,user_home_t,dir,read,1
postfix_t,user_home_t,dir,write,1
squid_t,user_home_t,dir,read,1
squid_t,user_home_t,dir,write,1
dhcpd_t,shadow_t,file,read,1
ntpd_t,user_home_t,dir,read,1
ntpd_t,user_home_t,dir,write,1
snmpd_t,shadow_t,file,read,1
syslogd_t,user_home_t,dir,read,1
syslogd_t,user_home_t,dir,write,1
udev_t,user_home_t,dir,read,1
udev_t,user_home_t,dir,write,1
xdm_t,shadow_t,file,read,1
zabbix_agent_t,user_home_t,dir,read,1
zabbix_agent_t,user_home_t,dir,write,1
user_t,all_files_t,file,read,2
user_t,all_files_t,file,write,2
user_t,all_files_t,file,execute,2
user_t,all_files_t,file,append,2
user_t,all_files_t,file,unlink,2
user_t,all_files_t,file,create,2
admin_t,all_files_t,dir,read,2
admin_t,all_files_t,dir,write,2
httpd_t,all_ports_t,tcp_socket,name_bind,2
named_t,all_ports_t,udp_socket,name_bind,2
backup_t,all_files_t,file,read,2
backup_t,all_files_t,file,write,2
backup_t,all_files_t,file,execute,2
backup_t,all_files_t,file,append,2
backup_t,all_files_t,file,unlink,2
backup_t,all_files_t,file,create,2
audit_t,all_files_t,dir,read,2
audit_t,all_files_t,dir,write,2
sshd_t,all_ports_t,tcp_socket,name_bind,2
mail_t,all_ports_t,tcp_socket,name_bind,2
cron_t,all_files_t,file,read,2
cron_t,all_files_t,file,write,2
cron_t,all_files_t,file,execute,2
cron_t,all_files_t,file,append,2
cron_t,all_files_t,file,unlink,2
cron_t,all_files_t,file,create,2
logrotate_t,all_files_t,dir,read,2
logrotate_t,all_files_t,dir,write,2
passwd_t,all_ports_t,tcp_socket,name_bind,2
nfsd_t,all_ports_t,tcp_socket,name_bind,2
ftpd_t,all_files_t,file,read,2
ftpd_t,all_files_t,file,write,2
ftpd_t,all_files_t,file,execute,2
ftpd_t,all_files_t,file,append,2
ftpd_t,all_files_t,file,unlink,2
ftpd_t,all_files_t,file,create,2
mysqld_t,all_files_t,dir,read,2
mysqld_t,all_files_t,dir,write,2
postfix_t,all_ports_t,tcp_socket,name_bind,2
squid_t,all_ports_t,tcp_socket,name_bind,2
dhcpd_t,all_files_t,file,read,2
dhcpd_t,all_files_t,file,write,2
dhcpd_t,all_files_t,file,execute,2
dhcpd_t,all_files_t,file,append,2
dhcpd_t,all_files_t,file,unlink,2
dhcpd_t,all_files_t,file,create,2
ntpd_t,all_files_t,dir,read,2
ntpd_t,all_files_t,dir,write,2
snmpd_t,all_ports_t,udp_socket,name_bind,2
syslogd_t,all_ports_t,udp_socket,name_bind,2
udev_t,all_files_t,file,read,2
udev_t,all_files_t,file,write,2
udev_t,all_files_t,file,execute,2
udev_t,all_files_t,file,append,2
udev_t,all_files_t,file,unlink,2
udev_t,all_files_t,file,create,2
xdm_t,all_files_t,dir,read,2
xdm_t,all_files_t,dir,write,2
zabbix_agent_t,all_ports_t,tcp_socket,name_bind,2
user_t,admin_t,process,transition,3
httpd_t,sysadm_t,process,transition,3
named_t,unconfined_t,process,transition,3
backup_t,secadm_t,process,transition,3
audit_t,sysadm_t,process,transition,3
sshd_t,unconfined_t,process,transition,3
mail_t,secadm_t,process,transition,3
cron_t,sysadm_t,process,transition,3
logrotate_t,unconfined_t,process,transition,3
passwd_t,secadm_t,process,transition,3
nfsd_t,sysadm_t,process,transition,3
ftpd_t,unconfined_t,process,transition,3
mysqld_t,secadm_t,process,transition,3
postfix_t,sysadm_t,process,transition,3
squid_t,unconfined_t,process,transition,3
dhcpd_t,secadm_t,process,transition,3
ntpd_t,sysadm_t,process,transition,3
snmpd_t,unconfined_t,process,transition,3
syslogd_t,secadm_t,process,transition,3
udev_t,sysadm_t,process,transition,3
xdm_t,unconfined_t,process,transition,3
zabbix_agent_t,secadm_t,process,transition,3
user_t,etc_t,file,write,4
admin_t,sysfs_t,file,write,4
httpd_t,proc_t,file,write,4
named_t,selinux_config_t,file,write,4
backup_t,etc_t,file,write,4
audit_t,etc_runtime_t,file,write,4
sshd_t,etc_t,file,write,4
mail_t,proc_t,file,write,4
cron_t,selinux_config_t,file,write,4
logrotate_t,etc_t,file,write,4
passwd_t,etc_runtime_t,file,write,4
nfsd_t,etc_t,file,write,4
ftpd_t,proc_t,file,write,4
mysqld_t,selinux_config_t,file,write,4
postfix_t,etc_t,file,write,4
squid_t,etc_runtime_t,file,write,4
dhcpd_t,etc_t,file,write,4
ntpd_t,proc_t,file,write,4
snmpd_t,selinux_config_t,file,write,4
syslogd_t,etc_t,file,write,4
udev_t,etc_runtime_t,file,write,4
xdm_t,etc_t,file,write,4
zabbix_agent_t,proc_t,file,write,4
