1,2
openshift_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
openshift_initrc_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, process_user_target, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, initrc_transition_domain, daemon, initrc_domain, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, svirt_sandbox_domain, x_domain, xserver_unconfined_type"
openshift_initrc_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
openshift_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
openshift_net_read_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
openshift_net_read_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, pcmcia_typeattr_1"
openshift_port_t,"port_type, reserved_port_type"
openshift_rw_file_t,"file_type, non_auth_file_type, non_security_file_type, polydir, polyparent, openshift_file_type"
openshift_t,"application_domain_type, nsswitch_domain, can_change_object_identity, can_change_process_identity, corenet_unlabeled_type, domain, kernel_system_state_reader, mcs_constrained_type, netlabel_peer_type, process_user_target, syslog_client_type, openshift_net_domain, openshift_user_domain, openshift_domain, pcmcia_typeattr_1, userdom_home_reader_type"
openshift_tmp_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type, polydir, polymember, polyparent, tmpfile, openshift_file_type"
openshift_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
openshift_var_lib_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type, polydir, polymember, polyparent, openshift_file_type, user_home_type"
openshift_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
opensm_cache_t,"file_type, non_auth_file_type, non_security_file_type"
opensm_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
opensm_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
opensm_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
opensm_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
openvpn_client_packet_t,"client_packet_type, packet_type"
openvpn_etc_rw_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
openvpn_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
openvpn_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
openvpn_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
openvpn_port_t,"defined_port_type, port_type, unreserved_port_type"
openvpn_server_packet_t,"packet_type, server_packet_type"
openvpn_status_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
openvpn_t,"nsswitch_domain, can_change_object_identity, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, userdom_home_reader_certs_type"
openvpn_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
openvpn_unconfined_script_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
openvpn_unconfined_script_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
openvpn_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
openvpn_var_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
openvpn_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
openvswitch_client_packet_t,"client_packet_type, packet_type"
openvswitch_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
openvswitch_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
openvswitch_port_t,"defined_port_type, port_type, unreserved_port_type"
openvswitch_rw_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
openvswitch_server_packet_t,"packet_type, server_packet_type"
openvswitch_t,"nsswitch_domain, can_load_kernmodule, corenet_unlabeled_type, domain, fixed_disk_raw_read, fixed_disk_raw_write, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
openvswitch_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
openvswitch_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
openvswitch_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
openvswitch_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
openvswitch_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
openwsman_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
openwsman_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
openwsman_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
openwsman_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, nsswitch_domain, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, netlabel_peer_type, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, daemon, syslog_client_type, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
openwsman_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
openwsman_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
openwsman_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
oprofilefs_t,filesystem_type
oracle_client_packet_t,"client_packet_type, packet_type"
oracle_port_t,"defined_port_type, port_type, unreserved_port_type"
oracle_server_packet_t,"packet_type, server_packet_type"
oracleasm_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
oracleasm_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
oracleasm_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
oracleasm_t,"corenet_unlabeled_type, domain, fixed_disk_raw_read, fixed_disk_raw_write, kernel_system_state_reader, daemon, pcmcia_typeattr_1"
oracleasm_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
oracleasmfs_t,"device_node, file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type"
osad_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
osad_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
osad_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
osad_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, pcmcia_typeattr_1"
osad_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
osapi_compute_client_packet_t,"client_packet_type, packet_type"
osapi_compute_port_t,"defined_port_type, port_type, unreserved_port_type"
osapi_compute_server_packet_t,"packet_type, server_packet_type"
ovsdb_client_packet_t,"client_packet_type, packet_type"
ovsdb_port_t,"defined_port_type, port_type, unreserved_port_type"
ovsdb_server_packet_t,"packet_type, server_packet_type"
pads_config_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
pads_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pads_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
pads_t,"corenet_unlabeled_type, domain, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
pads_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
pam_console_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
pam_console_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, systemprocess, syslog_client_type, pcmcia_typeattr_1"
pam_timestamp_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
pam_var_console_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
pam_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
passenger_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
passenger_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
passenger_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1"
passenger_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
passenger_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
passenger_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
passt_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
passt_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
passt_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
passt_t,"corenet_unlabeled_type, domain, daemon, syslog_client_type, pcmcia_typeattr_1"
passwd_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
passwd_file_t,"file_type, non_auth_file_type, non_security_file_type"
passwd_t,"application_domain_type, can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, nsswitch_domain, can_change_object_identity, can_system_change, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1"
pasta_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pasta_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
pasta_pid_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
pasta_port_t,port_type
pasta_t,"corenet_unlabeled_type, domain, daemon, syslog_client_type, pcmcia_typeattr_1"
pcp_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
pcp_plugin_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pcp_plugin_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
pcp_plugin_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, nsswitch_domain, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, netlabel_peer_type, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, daemon, pcp_domain, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
pcp_pmcd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pcp_pmcd_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
pcp_pmcd_t,"nsswitch_domain, corenet_unlabeled_type, domain, fixed_disk_raw_read, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, pcp_domain"
pcp_pmie_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pcp_pmie_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
pcp_pmie_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, pcp_domain"
pcp_pmlogger_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pcp_pmlogger_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
pcp_pmlogger_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, pcp_domain"
pcp_pmproxy_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pcp_pmproxy_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
pcp_pmproxy_t,"nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, pcp_domain"
pcp_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
pcp_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
pcp_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
pcp_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
pcscd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pcscd_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
pcscd_t,"corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
pcscd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, daemonrundir"
pdns_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
pdns_control_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
pdns_control_t,"application_domain_type, corenet_unlabeled_type, domain, systemprocess, pcmcia_typeattr_1"
pdns_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pdns_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
pdns_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
pdns_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
pdns_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
pdps_client_packet_t,"client_packet_type, packet_type"
pdps_port_t,"defined_port_type, port_type, unreserved_port_type"
pdps_server_packet_t,"packet_type, server_packet_type"
pegasus_cache_t,"file_type, non_auth_file_type, non_security_file_type"
pegasus_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
pegasus_data_t,"file_type, non_auth_file_type, non_security_file_type"
pegasus_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pegasus_http_client_packet_t,"client_packet_type, packet_type"
pegasus_http_port_t,"defined_port_type, port_type, unreserved_port_type"
pegasus_http_server_packet_t,"packet_type, server_packet_type"
pegasus_https_client_packet_t,"client_packet_type, packet_type"
pegasus_https_port_t,"defined_port_type, port_type, unreserved_port_type"
pegasus_https_server_packet_t,"packet_type, server_packet_type"
pegasus_mof_t,"file_type, non_auth_file_type, non_security_file_type"
pegasus_openlmi_account_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pegasus_openlmi_account_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, nsswitch_domain, can_change_object_identity, can_system_change, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, pegasus_openlmi_domain, policy_manager_domain, userdom_filetrans_type"
pegasus_openlmi_logicalfile_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pegasus_openlmi_logicalfile_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, kernel_system_state_reader, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, daemon, syslog_client_type, pegasus_openlmi_domain, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
pegasus_openlmi_services_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pegasus_openlmi_services_t,"corenet_unlabeled_type, domain, kernel_system_state_reader, daemon, syslog_client_type, pcmcia_typeattr_1, pegasus_openlmi_domain"
pegasus_openlmi_storage_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pegasus_openlmi_storage_lib_t,"file_type, non_auth_file_type, non_security_file_type"
pegasus_openlmi_storage_t,"nsswitch_domain, corenet_unlabeled_type, domain, fixed_disk_raw_read, fixed_disk_raw_write, kernel_system_state_reader, memory_raw_read, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, pegasus_openlmi_domain"
pegasus_openlmi_storage_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
pegasus_openlmi_storage_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
pegasus_openlmi_system_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pegasus_openlmi_unconfined_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pegasus_openlmi_unconfined_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, kernel_system_state_reader, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, daemon, syslog_client_type, pegasus_openlmi_domain, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
pegasus_t,"can_read_shadow_passwords, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, named_filetrans_domain, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
pegasus_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
pegasus_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
pesign_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pesign_t,"nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
pesign_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
pesign_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
pesign_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
pgpkeyserver_client_packet_t,"client_packet_type, packet_type"
pgpkeyserver_port_t,"defined_port_type, port_type, unreserved_port_type"
pgpkeyserver_server_packet_t,"packet_type, server_packet_type"
phc2sys_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
phc2sys_t,"corenet_unlabeled_type, domain, daemon, syslog_client_type, pcmcia_typeattr_1"
phc2sys_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
pinentry_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
ping_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
ping_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, systemprocess, syslog_client_type, pcmcia_typeattr_1"
pingd_client_packet_t,"client_packet_type, packet_type"
pingd_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
pingd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pingd_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
pingd_modules_t,"file_type, non_auth_file_type, non_security_file_type"
pingd_port_t,"defined_port_type, port_type, unreserved_port_type"
pingd_server_packet_t,"packet_type, server_packet_type"
pingd_t,"nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
piranha_etc_rw_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
piranha_fos_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
piranha_fos_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, initrc_transition_domain, daemon, syslog_client_type, pcmcia_typeattr_1, piranha_domain"
piranha_fos_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile, piranha_tmpfs"
piranha_fos_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
piranha_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
piranha_lvs_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
piranha_lvs_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, piranha_domain"
piranha_lvs_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile, piranha_tmpfs"
piranha_lvs_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
piranha_pulse_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
piranha_pulse_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
piranha_pulse_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, initrc_transition_domain, daemon, initrc_domain, syslog_client_type, pcmcia_typeattr_1, piranha_domain"
piranha_pulse_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile, piranha_tmpfs"
piranha_pulse_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
piranha_web_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
piranha_web_data_t,"file_type, non_auth_file_type, non_security_file_type"
piranha_web_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
piranha_web_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, initrc_transition_domain, daemon, syslog_client_type, pcmcia_typeattr_1, piranha_domain"
piranha_web_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
piranha_web_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile, piranha_tmpfs"
piranha_web_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
pkcs11_modules_conf_t,"file_type, non_auth_file_type, non_security_file_type"
pkcs11proxyd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pkcs11proxyd_t,"nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
pkcs11proxyd_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
pkcs11proxyd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
pkcs11proxyd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
pkcs_slotd_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
pkcs_slotd_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
pkcs_slotd_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
pki_ca_client_packet_t,"client_packet_type, packet_type"
pki_ca_port_t,"defined_port_type, port_type, reserved_port_type, rpc_port_type"
pki_ca_server_packet_t,"packet_type, server_packet_type"
pki_common_dev_t,"file_type, non_auth_file_type, non_security_file_type"
pki_common_t,"file_type, non_auth_file_type, non_security_file_type"
pki_kra_client_packet_t,"client_packet_type, packet_type"
pki_kra_port_t,"defined_port_type, port_type, unreserved_port_type"
pki_kra_server_packet_t,"packet_type, server_packet_type"
pki_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
pki_ocsp_client_packet_t,"client_packet_type, packet_type"
pki_ocsp_port_t,"defined_port_type, port_type, unreserved_port_type"
pki_ocsp_server_packet_t,"packet_type, server_packet_type"
pki_ra_client_packet_t,"client_packet_type, packet_type"
pki_ra_etc_rw_t,"file_type, non_auth_file_type, non_security_file_type, pki_apache_config"
pki_ra_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pki_ra_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
pki_ra_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile, pki_apache_var_log"
pki_ra_port_t,"defined_port_type, port_type, unreserved_port_type"
pki_ra_script_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
pki_ra_server_packet_t,"packet_type, server_packet_type"
pki_ra_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, pki_apache_domain"
pki_ra_tmp_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
pki_ra_tomcat_exec_t,"file_type, non_auth_file_type, non_security_file_type"
pki_ra_var_lib_t,"file_type, non_auth_file_type, non_security_file_type, pki_apache_var_lib"
pki_ra_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, pki_apache_var_run"
pki_tks_client_packet_t,"client_packet_type, packet_type"
pki_tks_port_t,"defined_port_type, port_type, unreserved_port_type"
pki_tks_server_packet_t,"packet_type, server_packet_type"
pki_tomcat_cache_t,"file_type, non_auth_file_type, non_security_file_type"
pki_tomcat_cert_t,"file_type, non_auth_file_type, non_security_file_type, cert_type"
pki_tomcat_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pki_tomcat_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
pki_tomcat_script_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
pki_tomcat_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
pki_tomcat_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
pki_tps_client_packet_t,"client_packet_type, packet_type"
pki_tps_etc_rw_t,"file_type, non_auth_file_type, non_security_file_type, pki_apache_config"
